subNum	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
2	 189	 21	 345	 877	 8515881	 8516173	 1	 left	 x	 1.7	 full
2	 189	 22	 483	 873	 8516210	 8516452	 1	 left	 x	 1.7	 full
2	 189	 23	 547	 868	 8516474	 8516642	 1	 left	 x	 1.7	 full
2	 189	 24	 791	 777	 8516687	 8517200	 1	 left	 x	 1.7	 full
2	 189	 25	 878	 677	 8517234	 8517560	 1	 left	 x	 1.7	 full
2	 189	 26	 873	 613	 8517583	 8517820	 1	 left	 x	 1.7	 full
2	 189	 27	 947	 583	 8517844	 8518023	 1	 left	 x	 1.7	 full
2	 189	 28	 962	 492	 8518047	 8518176	 1	 left	 x	 1.7	 full
2	 189	 29	 978	 419	 8518198	 8518400	 1	 left	 x	 1.7	 full
2	 189	 30	 997	 326	 8518426	 8518551	 1	 left	 x	 1.7	 full
2	 189	 31	 1015	 168	 8518583	 8518751	 1	 left	 x	 1.7	 full
2	 189	 32	 1072	 61	 8518787	 8518994	 1	 left	 x	 1.7	 full
2	 189	 33	 755	 66	 8519204	 8519330	 1	 left	 x	 1.7	 full
2	 189	 34	 611	 55	 8519373	 8519648	 1	 left	 x	 1.7	 full
2	 189	 35	 259	 71	 8519710	 8519879	 1	 left	 x	 1.7	 full
2	 189	 36	 123	 90	 8519920	 8520110	 1	 left	 x	 1.7	 full
2	 189	 37	 333	 156	 8520159	 8520586	 1	 left	 x	 1.7	 full
2	 189	 38	 164	 318	 8520638	 8520876	 1	 left	 x	 1.7	 full
2	 189	 39	 106	 343	 8520899	 8521095	 1	 left	 x	 1.7	 full
2	 189	 40	 50	 343	 8521119	 8521294	 1	 left	 x	 1.7	 full
2	 189	 41	 66	 559	 8521329	 8521798	 1	 left	 x	 1.7	 full
2	 189	 42	 360	 525	 8521850	 8522156	 1	 left	 x	 1.7	 full
2	 189	 43	 530	 557	 8522197	 8522290	 1	 left	 x	 1.7	 full
2	 189	 44	 667	 583	 8522328	 8522641	 1	 left	 x	 1.7	 full
2	 189	 45	 771	 559	 8522676	 8522898	 1	 left	 x	 1.7	 full
2	 189	 46	 731	 553	 8522915	 8523110	 1	 left	 x	 1.7	 full
2	 189	 47	 698	 538	 8523130	 8523269	 1	 left	 x	 1.7	 full
2	 189	 48	 760	 280	 8523315	 8523540	 1	 left	 x	 1.7	 full
2	 189	 49	 779	 253	 8523560	 8523779	 1	 left	 x	 1.7	 full
2	 189	 50	 821	 227	 8523796	 8523999	 1	 left	 x	 1.7	 full
2	 189	 51	 723	 197	 8524029	 8524224	 1	 left	 x	 1.7	 full
2	 189	 52	 701	 168	 8524239	 8524381	 1	 left	 x	 1.7	 full
2	 189	 53	 712	 135	 8524400	 8524611	 1	 left	 x	 1.7	 full
2	 189	 54	 755	 112	 8524786	 8525076	 1	 left	 x	 1.7	 full
2	 189	 55	 837	 115	 8525102	 8525344	 1	 left	 x	 1.7	 full
2	 189	 56	 873	 98	 8525363	 8525641	 1	 left	 x	 1.7	 full
2	 189	 57	 566	 496	 8525729	 8525913	 1	 left	 x	 1.7	 full
2	 189	 58	 795	 161	 8525971	 8526353	 1	 left	 x	 1.7	 full
2	 189	 59	 636	 299	 8526400	 8526467	 1	 left	 x	 1.7	 full
2	 190	 1	 506	 377	 8527972	 8529192	 1	 right	 L	 x	 half
2	 190	 2	 553	 409	 8529214	 8529568	 1	 right	 L	 x	 half
2	 190	 3	 581	 405	 8529583	 8529861	 1	 right	 L	 x	 half
2	 190	 4	 651	 411	 8529885	 8530086	 1	 right	 L	 x	 half
2	 190	 5	 571	 393	 8530111	 8530198	 1	 right	 L	 x	 half
2	 190	 6	 157	 264	 8530266	 8530460	 1	 right	 L	 x	 half
2	 190	 7	 79	 178	 8530492	 8530692	 1	 right	 L	 x	 half
2	 190	 8	 716	 441	 8530788	 8531045	 1	 right	 L	 x	 half
2	 190	 9	 808	 671	 8531096	 8531364	 1	 right	 L	 x	 half
2	 190	 10	 861	 731	 8531393	 8531578	 1	 right	 L	 x	 half
2	 190	 11	 525	 747	 8531631	 8531888	 1	 right	 L	 x	 half
2	 190	 12	 500	 729	 8531901	 8532086	 1	 right	 L	 x	 half
2	 190	 13	 959	 195	 8532243	 8532567	 1	 right	 L	 x	 half
2	 190	 14	 1019	 129	 8532592	 8532790	 1	 right	 L	 x	 half
2	 190	 15	 1052	 78	 8532814	 8533031	 1	 right	 L	 x	 half
2	 190	 16	 554	 65	 8533097	 8533268	 1	 right	 L	 x	 half
2	 190	 17	 513	 76	 8533287	 8533631	 1	 right	 L	 x	 half
2	 190	 18	 521	 187	 8533667	 8533955	 1	 right	 L	 x	 half
2	 190	 19	 512	 303	 8533993	 8534167	 1	 right	 L	 x	 half
2	 190	 20	 521	 275	 8534176	 8534321	 1	 right	 L	 x	 half
2	 190	 21	 521	 316	 8534530	 8534717	 1	 right	 L	 x	 half
2	 190	 22	 754	 300	 8534762	 8534891	 1	 right	 L	 x	 half
2	 190	 23	 755	 261	 8534909	 8535275	 1	 right	 L	 x	 half
2	 190	 24	 849	 276	 8535302	 8535576	 1	 right	 L	 x	 half
2	 190	 25	 930	 280	 8535607	 8535791	 1	 right	 L	 x	 half
2	 190	 26	 803	 364	 8535833	 8536180	 1	 right	 L	 x	 half
2	 190	 27	 834	 379	 8536197	 8536350	 1	 right	 L	 x	 half
2	 190	 28	 835	 354	 8536366	 8536545	 1	 right	 L	 x	 half
2	 190	 29	 793	 308	 8536568	 8536898	 1	 right	 L	 x	 half
2	 191	 1	 496	 373	 8538556	 8539921	 1	 right	 x	 6	 full
2	 191	 2	 763	 340	 8539973	 8540096	 1	 right	 x	 6	 full
2	 191	 3	 807	 311	 8540118	 8540454	 1	 right	 x	 6	 full
2	 192	 1	 501	 377	 8542730	 8544073	 1	 right	 L	 x	 half
2	 192	 2	 620	 359	 8544104	 8544281	 1	 right	 L	 x	 half
2	 192	 3	 532	 287	 8544312	 8544388	 1	 right	 L	 x	 half
2	 192	 4	 193	 262	 8544451	 8544687	 1	 right	 L	 x	 half
2	 192	 5	 519	 141	 8544742	 8545160	 1	 right	 L	 x	 half
2	 192	 6	 540	 241	 8545329	 8545547	 1	 right	 L	 x	 half
2	 192	 7	 511	 344	 8545582	 8545934	 1	 right	 L	 x	 half
2	 192	 8	 870	 84	 8546000	 8546298	 1	 right	 L	 x	 half
2	 192	 9	 941	 99	 8546328	 8546589	 1	 right	 L	 x	 half
2	 192	 10	 1006	 98	 8546732	 8546923	 1	 right	 L	 x	 half
2	 192	 11	 912	 177	 8546958	 8547252	 1	 right	 L	 x	 half
2	 192	 12	 906	 157	 8547263	 8548046	 1	 right	 L	 x	 half
2	 193	 1	 508	 375	 8551596	 8552383	 0	 x	 x	 1.7	 full
2	 193	 2	 578	 368	 8552408	 8552534	 0	 x	 x	 1.7	 full
2	 193	 3	 163	 329	 8552602	 8552771	 0	 x	 x	 1.7	 full
2	 193	 4	 69	 275	 8552798	 8553116	 0	 x	 x	 1.7	 full
2	 193	 5	 25	 260	 8553137	 8553391	 0	 x	 x	 1.7	 full
2	 193	 6	 41	 302	 8553412	 8553528	 0	 x	 x	 1.7	 full
2	 193	 7	 111	 586	 8553735	 8553942	 0	 x	 x	 1.7	 full
2	 193	 8	 80	 584	 8553960	 8554538	 0	 x	 x	 1.7	 full
2	 193	 9	 127	 721	 8554790	 8554871	 0	 x	 x	 1.7	 full
2	 193	 10	 315	 802	 8554914	 8555241	 0	 x	 x	 1.7	 full
2	 193	 11	 523	 756	 8555285	 8555431	 0	 x	 x	 1.7	 full
2	 193	 12	 711	 681	 8555473	 8555676	 0	 x	 x	 1.7	 full
2	 193	 13	 729	 621	 8555695	 8555866	 0	 x	 x	 1.7	 full
2	 193	 14	 800	 437	 8555912	 8556145	 0	 x	 x	 1.7	 full
2	 193	 15	 845	 356	 8556175	 8556357	 0	 x	 x	 1.7	 full
2	 193	 16	 900	 208	 8556395	 8556561	 0	 x	 x	 1.7	 full
2	 193	 17	 934	 132	 8556584	 8556959	 0	 x	 x	 1.7	 full
2	 193	 18	 963	 123	 8556974	 8557265	 0	 x	 x	 1.7	 full
2	 193	 19	 875	 153	 8557291	 8557367	 0	 x	 x	 1.7	 full
2	 193	 20	 725	 496	 8557500	 8557530	 0	 x	 x	 1.7	 full
2	 193	 21	 977	 126	 8557692	 8557939	 0	 x	 x	 1.7	 full
2	 193	 22	 887	 118	 8557966	 8558322	 0	 x	 x	 1.7	 full
2	 194	 1	 486	 372	 8561167	 8562780	 0	 x	 x	 6	 full
2	 194	 2	 726	 462	 8562832	 8562900	 0	 x	 x	 6	 full
2	 194	 3	 895	 602	 8562943	 8563197	 0	 x	 x	 6	 full
2	 194	 4	 139	 199	 8563302	 8563506	 0	 x	 x	 6	 full
2	 194	 5	 65	 154	 8563532	 8563652	 0	 x	 x	 6	 full
2	 194	 6	 529	 166	 8563713	 8563834	 0	 x	 x	 6	 full
2	 195	 1	 505	 375	 8566471	 8567817	 0	 x	 x	 1.7	 full
2	 195	 2	 615	 368	 8567848	 8568119	 0	 x	 x	 1.7	 full
2	 195	 3	 339	 355	 8568176	 8568363	 0	 x	 x	 1.7	 full
2	 195	 4	 671	 649	 8568426	 8568587	 0	 x	 x	 1.7	 full
2	 195	 5	 806	 693	 8568623	 8568814	 0	 x	 x	 1.7	 full
2	 195	 6	 853	 736	 8568837	 8569055	 0	 x	 x	 1.7	 full
2	 195	 7	 790	 693	 8569079	 8569407	 0	 x	 x	 1.7	 full
2	 195	 8	 88	 334	 8569516	 8569859	 0	 x	 x	 1.7	 full
2	 195	 9	 89	 294	 8569878	 8570063	 0	 x	 x	 1.7	 full
2	 195	 10	 117	 95	 8570118	 8570371	 0	 x	 x	 1.7	 full
2	 195	 11	 819	 77	 8570459	 8570665	 0	 x	 x	 1.7	 full
2	 195	 12	 937	 83	 8570703	 8570905	 0	 x	 x	 1.7	 full
2	 195	 13	 749	 192	 8570953	 8571301	 0	 x	 x	 1.7	 full
2	 195	 14	 839	 231	 8571333	 8571646	 0	 x	 x	 1.7	 full
2	 195	 15	 828	 221	 8571822	 8571956	 0	 x	 x	 1.7	 full
2	 195	 16	 863	 172	 8571979	 8572429	 0	 x	 x	 1.7	 full
2	 195	 17	 957	 265	 8572463	 8572753	 0	 x	 x	 1.7	 full
2	 195	 18	 897	 283	 8572774	 8573041	 0	 x	 x	 1.7	 full
2	 195	 19	 665	 308	 8573088	 8573221	 0	 x	 x	 1.7	 full
2	 195	 20	 215	 273	 8573293	 8573386	 0	 x	 x	 1.7	 full
2	 195	 21	 136	 218	 8573417	 8573604	 0	 x	 x	 1.7	 full
2	 195	 22	 113	 193	 8573626	 8573971	 0	 x	 x	 1.7	 full
2	 195	 23	 111	 192	 8574116	 8574416	 0	 x	 x	 1.7	 full
2	 195	 24	 114	 262	 8574442	 8574696	 0	 x	 x	 1.7	 full
2	 195	 25	 112	 429	 8574736	 8574931	 0	 x	 x	 1.7	 full
2	 195	 26	 120	 398	 8574943	 8575145	 0	 x	 x	 1.7	 full
2	 195	 27	 140	 534	 8575387	 8575942	 0	 x	 x	 1.7	 full
2	 195	 28	 123	 609	 8575970	 8576364	 0	 x	 x	 1.7	 full
2	 195	 29	 99	 735	 8576388	 8577037	 0	 x	 x	 1.7	 full
2	 195	 30	 204	 751	 8577061	 8577689	 0	 x	 x	 1.7	 full
2	 195	 31	 228	 646	 8577718	 8577873	 0	 x	 x	 1.7	 full
2	 195	 32	 233	 526	 8577900	 8578215	 0	 x	 x	 1.7	 full
2	 195	 33	 193	 612	 8578246	 8578586	 0	 x	 x	 1.7	 full
2	 195	 34	 225	 632	 8578602	 8578800	 0	 x	 x	 1.7	 full
2	 195	 35	 250	 755	 8578824	 8579192	 0	 x	 x	 1.7	 full
2	 195	 36	 110	 833	 8579231	 8579484	 0	 x	 x	 1.7	 full
2	 195	 37	 12	 944	 8579753	 8579890	 0	 x	 x	 1.7	 full
2	 195	 38	 41	 850	 8579902	 8580016	 0	 x	 x	 1.7	 full
2	 195	 39	 -6	 866	 8580037	 8580183	 0	 x	 x	 1.7	 full
2	 195	 40	 7	 779	 8580198	 8580444	 0	 x	 x	 1.7	 full
2	 195	 41	 18	 689	 8580463	 8580675	 0	 x	 x	 1.7	 full
2	 195	 42	 -27	 708	 8580700	 8580837	 0	 x	 x	 1.7	 full
2	 195	 43	 7	 598	 8580860	 8581007	 0	 x	 x	 1.7	 full
2	 195	 44	 1	 443	 8581033	 8581344	 0	 x	 x	 1.7	 full
2	 195	 45	 307	 404	 8581399	 8581596	 0	 x	 x	 1.7	 full
2	 195	 46	 438	 387	 8581629	 8581877	 0	 x	 x	 1.7	 full
2	 195	 47	 504	 375	 8581902	 8582175	 0	 x	 x	 1.7	 full
2	 195	 48	 431	 294	 8582205	 8582479	 0	 x	 x	 1.7	 full
2	 195	 49	 382	 334	 8582720	 8583047	 0	 x	 x	 1.7	 full
2	 195	 50	 409	 412	 8583073	 8583354	 0	 x	 x	 1.7	 full
2	 195	 51	 427	 545	 8583385	 8583873	 0	 x	 x	 1.7	 full
2	 195	 52	 395	 578	 8583894	 8584103	 0	 x	 x	 1.7	 full
2	 195	 53	 396	 735	 8584141	 8584570	 0	 x	 x	 1.7	 full
2	 195	 54	 505	 718	 8584603	 8584893	 0	 x	 x	 1.7	 full
2	 195	 55	 686	 666	 8584936	 8585439	 0	 x	 x	 1.7	 full
2	 195	 56	 735	 748	 8585463	 8585720	 0	 x	 x	 1.7	 full
2	 195	 57	 804	 760	 8585744	 8585826	 0	 x	 x	 1.7	 full
2	 196	 1	 504	 394	 8589086	 8589412	 1	 left	 x	 1.7	 full
2	 196	 2	 612	 309	 8589451	 8589597	 1	 left	 x	 1.7	 full
2	 196	 3	 674	 259	 8589623	 8589847	 1	 left	 x	 1.7	 full
2	 196	 4	 779	 249	 8589875	 8590238	 1	 left	 x	 1.7	 full
2	 196	 5	 838	 241	 8590264	 8590664	 1	 left	 x	 1.7	 full
2	 196	 6	 944	 238	 8590695	 8590885	 1	 left	 x	 1.7	 full
2	 196	 7	 983	 201	 8590908	 8591022	 1	 left	 x	 1.7	 full
2	 196	 8	 897	 94	 8591058	 8591310	 1	 left	 x	 1.7	 full
2	 196	 9	 858	 85	 8591326	 8591502	 1	 left	 x	 1.7	 full
2	 196	 10	 242	 248	 8591713	 8592208	 1	 left	 x	 1.7	 full
2	 196	 11	 146	 284	 8592244	 8592451	 1	 left	 x	 1.7	 full
2	 196	 12	 293	 308	 8592487	 8592755	 1	 left	 x	 1.7	 full
2	 196	 13	 96	 354	 8592801	 8593325	 1	 left	 x	 1.7	 full
2	 196	 14	 287	 467	 8593374	 8593694	 1	 left	 x	 1.7	 full
2	 196	 15	 379	 473	 8593725	 8593988	 1	 left	 x	 1.7	 full
2	 196	 16	 487	 549	 8594022	 8594336	 1	 left	 x	 1.7	 full
2	 196	 17	 574	 608	 8594373	 8594570	 1	 left	 x	 1.7	 full
2	 196	 18	 600	 607	 8594582	 8594771	 1	 left	 x	 1.7	 full
2	 196	 19	 351	 635	 8594819	 8595054	 1	 left	 x	 1.7	 full
2	 196	 20	 307	 644	 8595073	 8595359	 1	 left	 x	 1.7	 full
2	 197	 1	 434	 392	 8598502	 8598863	 1	 left	 x	 6	 full
2	 197	 2	 156	 316	 8598923	 8599199	 1	 left	 x	 6	 full
2	 197	 3	 279	 369	 8599233	 8599486	 1	 left	 x	 6	 full
2	 198	 1	 498	 388	 8601989	 8603323	 0	 x	 L	 x	 half
2	 198	 2	 536	 505	 8603361	 8603468	 0	 x	 L	 x	 half
2	 198	 3	 243	 661	 8603520	 8603694	 0	 x	 L	 x	 half
2	 198	 4	 80	 280	 8603867	 8604104	 0	 x	 L	 x	 half
2	 198	 5	 75	 143	 8604147	 8604286	 0	 x	 L	 x	 half
2	 198	 6	 592	 76	 8604353	 8604882	 0	 x	 L	 x	 half
2	 198	 7	 667	 84	 8604920	 8605117	 0	 x	 L	 x	 half
2	 198	 8	 879	 218	 8605167	 8605386	 0	 x	 L	 x	 half
2	 198	 9	 866	 196	 8605400	 8605877	 0	 x	 L	 x	 half
2	 198	 10	 760	 348	 8606169	 8606395	 0	 x	 L	 x	 half
2	 198	 11	 871	 365	 8606433	 8606715	 0	 x	 L	 x	 half
2	 198	 12	 895	 545	 8606756	 8607098	 0	 x	 L	 x	 half
2	 198	 13	 851	 708	 8607139	 8607463	 0	 x	 L	 x	 half
2	 198	 14	 708	 692	 8607505	 8607643	 0	 x	 L	 x	 half
2	 198	 15	 611	 630	 8607672	 8607943	 0	 x	 L	 x	 half
2	 198	 16	 609	 514	 8607974	 8608163	 0	 x	 L	 x	 half
2	 198	 17	 625	 458	 8608186	 8608252	 0	 x	 L	 x	 half
2	 198	 18	 585	 402	 8608274	 8608439	 0	 x	 L	 x	 half
2	 198	 19	 601	 308	 8608464	 8608739	 0	 x	 L	 x	 half
2	 199	 1	 508	 382	 8610033	 8611399	 0	 x	 x	 6	 full
2	 199	 2	 648	 499	 8611444	 8611583	 0	 x	 x	 6	 full
2	 199	 3	 962	 460	 8611638	 8611753	 0	 x	 x	 6	 full
2	 199	 4	 218	 246	 8611847	 8612076	 0	 x	 x	 6	 full
2	 200	 1	 512	 390	 8613626	 8614906	 1	 right	 x	 6	 full
2	 200	 2	 481	 387	 8614927	 8615007	 1	 right	 x	 6	 full
2	 200	 3	 842	 461	 8615064	 8615174	 1	 right	 x	 6	 full
2	 200	 4	 916	 502	 8615206	 8615533	 1	 right	 x	 6	 full
2	 201	 1	 515	 384	 8617273	 8618847	 1	 right	 x	 1.7	 full
2	 201	 2	 849	 639	 8618910	 8619104	 1	 right	 x	 1.7	 full
2	 201	 3	 859	 646	 8619114	 8619340	 1	 right	 x	 1.7	 full
2	 202	 1	 503	 397	 8621189	 8622689	 1	 left	 L	 x	 half
2	 202	 2	 76	 609	 8622760	 8622927	 1	 left	 L	 x	 half
2	 202	 3	 41	 632	 8622945	 8623057	 1	 left	 L	 x	 half
2	 203	 1	 508	 381	 8626049	 8626909	 0	 x	 L	 x	 half
2	 203	 2	 81	 387	 8626975	 8627136	 0	 x	 L	 x	 half
2	 203	 3	 39	 375	 8627158	 8627368	 0	 x	 L	 x	 half
2	 203	 4	 199	 477	 8627409	 8627598	 0	 x	 L	 x	 half
2	 203	 5	 54	 722	 8627644	 8627894	 0	 x	 L	 x	 half
2	 203	 6	 197	 102	 8627983	 8628055	 0	 x	 L	 x	 half
2	 203	 7	 407	 73	 8628099	 8628165	 0	 x	 L	 x	 half
2	 203	 8	 541	 66	 8628204	 8628504	 0	 x	 L	 x	 half
2	 203	 9	 542	 223	 8628545	 8628808	 0	 x	 L	 x	 half
2	 203	 10	 527	 146	 8628833	 8629120	 0	 x	 L	 x	 half
2	 203	 11	 534	 113	 8629135	 8629285	 0	 x	 L	 x	 half
2	 203	 12	 521	 70	 8629303	 8629450	 0	 x	 L	 x	 half
2	 203	 13	 527	 319	 8629506	 8629875	 0	 x	 L	 x	 half
2	 203	 14	 538	 248	 8629901	 8630189	 0	 x	 L	 x	 half
2	 203	 15	 520	 511	 8630249	 8630631	 0	 x	 L	 x	 half
2	 203	 16	 515	 623	 8630662	 8631208	 0	 x	 L	 x	 half
2	 203	 17	 474	 771	 8631240	 8631869	 0	 x	 L	 x	 half
2	 203	 18	 524	 798	 8631891	 8632085	 0	 x	 L	 x	 half
2	 203	 19	 695	 799	 8632125	 8632373	 0	 x	 L	 x	 half
2	 203	 20	 781	 785	 8632396	 8632668	 0	 x	 L	 x	 half
2	 203	 21	 863	 772	 8632692	 8632874	 0	 x	 L	 x	 half
2	 203	 22	 833	 763	 8632888	 8632980	 0	 x	 L	 x	 half
2	 203	 23	 753	 758	 8633005	 8633206	 0	 x	 L	 x	 half
2	 203	 24	 807	 709	 8633225	 8633467	 0	 x	 L	 x	 half
2	 203	 25	 809	 738	 8633481	 8633639	 0	 x	 L	 x	 half
2	 203	 26	 877	 236	 8633810	 8634106	 0	 x	 L	 x	 half
2	 203	 27	 876	 159	 8634132	 8634233	 0	 x	 L	 x	 half
2	 203	 28	 865	 79	 8634258	 8634576	 0	 x	 L	 x	 half
2	 203	 29	 975	 76	 8634605	 8634831	 0	 x	 L	 x	 half
2	 203	 30	 1070	 69	 8634857	 8634938	 0	 x	 L	 x	 half
2	 203	 31	 704	 79	 8634995	 8635172	 0	 x	 L	 x	 half
2	 203	 32	 681	 192	 8635210	 8635386	 0	 x	 L	 x	 half
2	 203	 33	 730	 222	 8635601	 8635875	 0	 x	 L	 x	 half
2	 203	 34	 694	 184	 8635899	 8636145	 0	 x	 L	 x	 half
2	 203	 35	 677	 127	 8636165	 8636322	 0	 x	 L	 x	 half
2	 203	 36	 760	 343	 8636371	 8636917	 0	 x	 L	 x	 half
2	 203	 37	 847	 366	 8636945	 8637169	 0	 x	 L	 x	 half
2	 203	 38	 778	 401	 8637206	 8637334	 0	 x	 L	 x	 half
2	 203	 39	 803	 544	 8637372	 8637550	 0	 x	 L	 x	 half
2	 203	 40	 786	 515	 8637565	 8637879	 0	 x	 L	 x	 half
2	 203	 41	 491	 176	 8638133	 8638229	 0	 x	 L	 x	 half
2	 203	 42	 581	 352	 8638276	 8638411	 0	 x	 L	 x	 half
2	 203	 43	 493	 346	 8638449	 8639099	 0	 x	 L	 x	 half
2	 205	 1	 502	 397	 8646238	 8647673	 0	 x	 R	 x	 half
2	 205	 2	 489	 376	 8647691	 8647839	 0	 x	 R	 x	 half
2	 205	 3	 918	 381	 8647906	 8648053	 0	 x	 R	 x	 half
2	 205	 4	 987	 382	 8648086	 8648220	 0	 x	 R	 x	 half
2	 205	 5	 526	 255	 8648285	 8648475	 0	 x	 R	 x	 half
2	 205	 6	 490	 230	 8648494	 8648663	 0	 x	 R	 x	 half
2	 205	 7	 491	 77	 8648703	 8649081	 0	 x	 R	 x	 half
2	 205	 8	 965	 329	 8649159	 8649307	 0	 x	 R	 x	 half
2	 205	 9	 980	 422	 8649340	 8649559	 0	 x	 R	 x	 half
2	 205	 10	 145	 366	 8649671	 8649845	 0	 x	 R	 x	 half
2	 205	 11	 107	 439	 8650038	 8650108	 0	 x	 R	 x	 half
2	 205	 12	 145	 785	 8650180	 8650466	 0	 x	 R	 x	 half
2	 205	 13	 18	 861	 8650503	 8650777	 0	 x	 R	 x	 half
2	 205	 14	 -26	 856	 8650795	 8651020	 0	 x	 R	 x	 half
2	 205	 15	 43	 852	 8651042	 8651219	 0	 x	 R	 x	 half
2	 205	 16	 42	 414	 8651287	 8651815	 0	 x	 R	 x	 half
2	 205	 17	 12	 308	 8651842	 8651937	 0	 x	 R	 x	 half
2	 205	 18	 2	 149	 8651974	 8652333	 0	 x	 R	 x	 half
2	 205	 19	 147	 97	 8652367	 8652726	 0	 x	 R	 x	 half
2	 205	 20	 302	 89	 8652768	 8652921	 0	 x	 R	 x	 half
2	 205	 21	 318	 75	 8652932	 8652980	 0	 x	 R	 x	 half
2	 205	 22	 366	 80	 8653132	 8653323	 0	 x	 R	 x	 half
2	 205	 23	 292	 138	 8653355	 8653642	 0	 x	 R	 x	 half
2	 205	 24	 171	 191	 8653680	 8654241	 0	 x	 R	 x	 half
2	 205	 25	 290	 181	 8654277	 8654419	 0	 x	 R	 x	 half
2	 205	 26	 291	 297	 8654454	 8654805	 0	 x	 R	 x	 half
2	 205	 27	 325	 421	 8655029	 8655132	 0	 x	 R	 x	 half
2	 205	 28	 165	 467	 8655173	 8655361	 0	 x	 R	 x	 half
2	 205	 29	 293	 439	 8655395	 8655766	 0	 x	 R	 x	 half
2	 205	 30	 252	 468	 8655787	 8655992	 0	 x	 R	 x	 half
2	 205	 31	 218	 586	 8656024	 8656350	 0	 x	 R	 x	 half
2	 205	 32	 95	 654	 8656388	 8656656	 0	 x	 R	 x	 half
2	 205	 33	 66	 662	 8656671	 8656831	 0	 x	 R	 x	 half
2	 206	 1	 469	 312	 8659031	 8659657	 1	 left	 x	 1.7	 full
2	 206	 2	 569	 296	 8659683	 8659852	 1	 left	 x	 1.7	 full
2	 206	 3	 834	 230	 8659907	 8660181	 1	 left	 x	 1.7	 full
2	 206	 4	 918	 290	 8660219	 8660379	 1	 left	 x	 1.7	 full
2	 206	 5	 744	 482	 8660427	 8660647	 1	 left	 x	 1.7	 full
2	 206	 6	 664	 703	 8660691	 8660926	 1	 left	 x	 1.7	 full
2	 206	 7	 594	 727	 8660964	 8661223	 1	 left	 x	 1.7	 full
2	 206	 8	 660	 706	 8661242	 8661495	 1	 left	 x	 1.7	 full
2	 206	 9	 772	 677	 8661529	 8661702	 1	 left	 x	 1.7	 full
2	 206	 10	 925	 189	 8661779	 8661889	 1	 left	 x	 1.7	 full
2	 206	 11	 862	 83	 8661924	 8662182	 1	 left	 x	 1.7	 full
2	 206	 12	 771	 73	 8662207	 8662349	 1	 left	 x	 1.7	 full
2	 206	 13	 732	 70	 8662493	 8662585	 1	 left	 x	 1.7	 full
2	 206	 14	 129	 121	 8662669	 8662933	 1	 left	 x	 1.7	 full
2	 206	 15	 87	 192	 8662960	 8663220	 1	 left	 x	 1.7	 full
2	 206	 16	 216	 199	 8663260	 8663487	 1	 left	 x	 1.7	 full
2	 206	 17	 101	 572	 8663725	 8664063	 1	 left	 x	 1.7	 full
2	 206	 18	 61	 624	 8664097	 8664428	 1	 left	 x	 1.7	 full
2	 206	 19	 157	 651	 8664456	 8664685	 1	 left	 x	 1.7	 full
2	 206	 20	 -20	 739	 8664729	 8664987	 1	 left	 x	 1.7	 full
2	 206	 21	 359	 683	 8665047	 8665373	 1	 left	 x	 1.7	 full
2	 206	 22	 535	 726	 8665413	 8665655	 1	 left	 x	 1.7	 full
2	 206	 23	 817	 705	 8665703	 8665980	 1	 left	 x	 1.7	 full
2	 206	 24	 914	 566	 8666023	 8666353	 1	 left	 x	 1.7	 full
2	 206	 25	 975	 296	 8666418	 8666506	 1	 left	 x	 1.7	 full
2	 206	 26	 996	 154	 8666536	 8666737	 1	 left	 x	 1.7	 full
2	 206	 27	 990	 117	 8666757	 8666968	 1	 left	 x	 1.7	 full
2	 206	 28	 428	 380	 8667053	 8667315	 1	 left	 x	 1.7	 full
2	 206	 29	 337	 365	 8667355	 8667492	 1	 left	 x	 1.7	 full
2	 206	 30	 219	 308	 8667672	 8667854	 1	 left	 x	 1.7	 full
2	 206	 31	 155	 269	 8667879	 8668017	 1	 left	 x	 1.7	 full
2	 206	 32	 133	 156	 8668043	 8668585	 1	 left	 x	 1.7	 full
2	 206	 33	 337	 122	 8668627	 8668866	 1	 left	 x	 1.7	 full
2	 206	 34	 503	 250	 8668917	 8669055	 1	 left	 x	 1.7	 full
2	 206	 35	 409	 110	 8669098	 8669357	 1	 left	 x	 1.7	 full
2	 206	 36	 531	 368	 8669410	 8669590	 1	 left	 x	 1.7	 full
2	 206	 37	 436	 191	 8669637	 8669945	 1	 left	 x	 1.7	 full
2	 206	 38	 530	 316	 8669986	 8670336	 1	 left	 x	 1.7	 full
2	 206	 39	 549	 425	 8670373	 8670614	 1	 left	 x	 1.7	 full
2	 207	 1	 504	 383	 8672268	 8673658	 1	 right	 x	 6	 full
2	 207	 2	 706	 484	 8673707	 8673847	 1	 right	 x	 6	 full
2	 207	 3	 750	 510	 8673868	 8674187	 1	 right	 x	 6	 full
2	 208	 1	 512	 391	 8675420	 8677160	 0	 x	 x	 1.7	 full
2	 208	 2	 624	 457	 8677204	 8677278	 0	 x	 x	 1.7	 full
2	 208	 3	 766	 542	 8677534	 8678118	 0	 x	 x	 1.7	 full
2	 208	 4	 750	 637	 8678150	 8678223	 0	 x	 x	 1.7	 full
2	 208	 5	 521	 411	 8678284	 8678533	 0	 x	 x	 1.7	 full
